0.0,0
0.75,0.75
1.5,1.078125
2.25,0.7998046875
3.0,0.07159423828125
3.75,-0.6968879699707031
4.5,-1.0733706951141357
5.25,-0.846082404255867
6.0,-0.14287276100367308
6.75,0.640702810313087
7.5,1.0638830508287356
8.25,0.8886290752532204
9.0,0.2135212448477688
9.75,-0.5816922857845528
10.5,-1.0497039056630635
11.25,-0.927257078606101
12.0,-0.2832281448332067
12.75,0.5201166204083664
13.5,1.0308957866702333
14.25,0.961796072930094
15.0,0.35168606816677683
15.75,-0.4562473499403523
16.5,-1.0075416337060332
17.25,-0.9920937485120706
18.0,-0.41859312978006824
18.75,0.3903661244532224
19.5,0.9797444336815755
20.25,1.0180164989640423
21.0,0.48365428357923534
21.75,-0.3227634663188915
22.5,-0.947626766412642
23.25,-1.0394500103992814
24.0,-0.5465826235363249
24.75,0.2537374890658143
25.5,0.911330264068433
26.25,1.056299765532558
27.0,0.6071006488846193
27.75,-0.18359258276091794
28.5,-0.8710149866034389
29.25,-1.0684914604815254
30.0,-0.6649414878387538
30.75,0.11263807171331663
31.5,0.8268587159266465
32.25,1.0759713324312377
33.0,0.7198500744432578
33.75,-0.041186850419054566
34.5,-0.7790561719206487
35.25,-1.078706396716878
36.0,-0.7715842733598633
36.75,-0.030445996237925654
37.5,0.7278181537678452
38.25,1.0766845922792032
39.0,0.8199159476335094
39.75,0.10194458244396642
40.5,-0.6733706103703077
41.25,-1.0699148348512835
42.0,-0.8646319647284124
42.75,-0.1729936144458094
43.5,0.6159536439625614
44.25,1.0584269776419915
45.0,0.9055351363978013
45.75,0.2432797809298478
46.5,-0.555820451311145
47.25,-1.0422716796896188
48.0,-0.942445088242682
48.75,-0.31249313465923656
49.5,0.49323620717002936
50.25,1.0215201824661537
51.0,0.9751990551250667
51.75,0.3803284592761297
52.5,-0.42847689491563024
53.25,-0.9962639957173482
54.0,-1.0036525989280578
54.75,-0.44648661524173494
55.5,0.3618280895180638
56.25,0.9666144939239516
57.0,1.0276802454976166
57.75,0.5106758589788722
58.5,-0.2935836982154877
59.25,-0.9327024251636358
60.0,-1.0471760379572388
60.75,-0.5726131293998948
61.5,0.2240446644448899
62.25,0.8946773345394241
63.0,1.0620540039555322
63.75,0.6320252961466535
64.5,-0.15351764074471785
65.25,-0.8527069047171854
66.0,-1.072248534786236
66.75,-0.6886503640380288
67.5,0.08231363648156953
68.25,0.8069762164802851
69.0,1.0777146747088402
69.75,0.7422386284136727
70.5,-0.010746646364185652
71.25,-0.7576869325621896
72.0,-1.0784283191939619
72.75,-0.7925537762791306
73.5,-0.060867734207288304
74.25,0.7050564083561537
75.0,1.0743863212192593
75.75,0.8393739283965315
76.5,0.13221370085075468
77.25,-0.6493167334235715
78.0,-1.0656065051471386
78.75,-0.8824926177254404
79.5,-0.2029766328331819
80.25,0.5907137080277414
81.0,1.05212758812306
81.75,0.9217196998991575
82.5,0.27284448048197896
83.25,-0.5295057592063128
84.0,-1.0340090093410537
84.75,-0.9568821917214517
85.5,-0.34150914125853327
86.25,0.46596280116231015
87.0,1.011330667929354
87.75,0.9878250339861364
88.5,0.408667818425717
89.25,-0.40036504499916825
90.0,-0.9841925706120214
90.75,-1.0144117752556125
91.5,-0.4740243563179216
92.25,0.3330017630486002
93.0,0.9527143907002844
93.75,1.0365251735830587
94.5,0.5372905463253624
95.25,-0.2641700132403503
96.0,-0.9170349403583659
96.75,-1.0540677135248007
97.5,-0.5981873978335351
98.25,0.1941733291390938
99.0,0.8773115584709825
99.75,1.0669620361629435
